,names,good_topic1,good_topic2,good_topic3,good_topic4,good_topic5,good_topic6,bad_topic1,bad_topic2,bad_topic3,bad_topic4,bad_topic5,bad_topic6,main_good_topic,main_bad_topic
3486,"Snooze, an A.M. Eatery E. Austin",0.068248657,0.579416054,0.08746875400000001,0.010694246999999999,0.200835336,0.042213782000000005,0.019747089,0.545066408,0.222777675,0.082787748,0.0032715829999999998,0.119476624,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
3487,SoCo Burgers,0.07817561099999999,0.029608261,0.218145645,0.586685487,0.064400736,0.013989538999999999,0.0,0.387665431,0.156278188,0.17350871899999998,0.0,0.267640715,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3488,Sobik's Subs,0.236658211,0.078672449,0.23181935399999998,0.058836646,0.374690011,0.006177836,0.036351226,0.552592074,0.15872735699999999,0.125817565,0.045938100999999995,0.07394502900000001,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
3489,Social House Orlando,0.032245597,0.033398488999999996,0.10425575699999999,0.069852262,0.301990996,0.445520976,0.02838813,0.547951868,0.230341233,0.080742986,0.0016990339999999999,0.10368794699999999,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
3490,Soco Bar & Bites,0.020339265,0.044476379,0.025083086,0.0,0.556853753,0.33918014799999996,0.0,0.683785141,0.0,0.176250502,0.0,0.12031406900000001,good_topic5,"bad_topic2,bad_topic4,bad_topic6"
3491,Sodade Coffeehouse,0.023893302999999998,0.296159479,0.554658537,0.0,0.023696672000000002,0.09472089,0.027561185,0.531729388,0.31682111,0.080470403,0.0,0.036890794,good_topic3,"bad_topic2,bad_topic3"
3492,Sofrito Latin Cafe,0.34143668299999996,0.093425072,0.040043774,0.010550779,0.389056175,0.114481943,0.03582652,0.524068914,0.193377749,0.096409001,0.009973276,0.13231820800000002,good_topic5,"bad_topic2,bad_topic3,bad_topic6"
3493,Soho Cafe And Bakery,0.171395455,0.280509044,0.23151417600000002,0.0,0.227543482,0.079059113,0.023672952,0.531022416,0.2268869,0.083961936,0.013994622,0.11523736300000001,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
3494,Sol De Borinquen,0.37873138100000003,0.15535694,0.048590142,0.035539027,0.230753753,0.13749183199999998,0.032254293999999996,0.54014979,0.155165128,0.143807156,0.00708482,0.11222386599999999,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3495,Sol Station Cafe,0.010133751,0.56104034,0.167711857,0.0,0.011016613,0.238549297,0.023034111,0.551712831,0.257421424,0.068030989,0.0,0.095283374,good_topic2,"bad_topic2,bad_topic3"
3496,Sola Cafe and Catering,0.421605619,0.181934531,0.28016377800000003,0.0,0.104037608,0.0036571190000000003,0.0,0.670934757,0.060948054,0.102878811,0.0,0.153172267,good_topic1,"bad_topic2,bad_topic4,bad_topic6"
3497,Solid Ground Cafe,0.093941885,0.560239417,0.21282152399999998,0.003426892,0.020089107,0.099095755,0.029077621,0.42411842899999996,0.36861673,0.174258754,0.0,0.0,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
3498,Sombrero's Mexican Restaurant,0.202402907,0.096737091,0.054272762999999995,0.012179219,0.494407847,0.12771569800000002,0.09266244900000001,0.5337395739999999,0.190274695,0.09215302800000001,0.0,0.082329132,good_topic5,"bad_topic2,bad_topic3"
3499,Something Healthy Wholesome Meals & Juice Bar,0.17642121600000002,0.479992032,0.21474702699999998,0.050488612,0.025839398,0.042640124,0.086009435,0.552958215,0.205677265,0.04926338,0.0,0.095381355,good_topic2,"bad_topic2,bad_topic3"
3500,Something Savory Catering,0.256845926,0.13886912,0.199321407,0.0,0.204157653,0.19354639899999998,0.050112005,0.537751496,0.305705607,0.0,0.0,0.102194652,good_topic1,"bad_topic2,bad_topic3,bad_topic6"
3501,Son Of Thurman,0.014083887,0.040144964,0.188026053,0.435769599,0.18543738699999998,0.126451655,0.033640194,0.529931018,0.208540312,0.109246043,0.008367178000000001,0.103464129,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3502,Sonic Drive In,0.0,0.0,0.596237659,0.189971924,0.208913684,0.0,0.008484377,0.501769253,0.26934367800000003,0.137072842,0.0065445830000000005,0.068808297,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
3503,Sonic Drive-In,0.014586975,0.049153973,0.42875156700000006,0.21345938899999997,0.257465655,0.026094904,0.015403958,0.511314494,0.260619265,0.107126402,0.011389331,0.08553889199999999,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
3504,SooGood,0.057471409,0.801461399,0.09054985900000001,0.0,0.034415881,0.0,0.033379251,0.457982925,0.293475011,0.139570446,0.0,0.068595248,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
3505,Sophia's Cafe,0.086197304,0.30136055,0.43227749200000004,0.0,0.04849046,0.124697264,0.06324292,0.50529454,0.244363081,0.08932221900000001,0.003015435,0.08862307800000001,good_topic3,"bad_topic2,bad_topic3"
3506,Sophie's Uptown,0.208387458,0.388316218,0.149421051,0.00323938,0.128099496,0.114877332,0.021761483999999998,0.5958994329999999,0.226751454,0.048616007,0.023970207,0.071618506,good_topic2,"bad_topic2,bad_topic3"
3507,Sorella's,0.069971528,0.588993504,0.223667543,0.014169059,0.050617286,0.042519114000000004,0.022577106,0.515065684,0.245428833,0.102956069,0.004985023,0.10258947300000001,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3508,Sorelle,0.097631298,0.884902537,0.0,0.0,0.0,0.0,0.036157434,0.569512394,0.204003195,0.082849281,0.025420196000000003,0.072827275,good_topic2,"bad_topic2,bad_topic3"
3509,Sorelle Bakery & Cafe,0.056654101,0.58512487,0.29828701399999996,0.0,0.0,0.047552412,0.013099643999999999,0.67452649,0.179438485,0.028830721,0.0033687609999999996,0.09315770400000001,good_topic2,"bad_topic2,bad_topic3"
3510,Sorelle Bakery Cafe,0.034020344,0.6502450479999999,0.279047143,0.0,0.0,0.024939517,0.01852972,0.502552867,0.35549021,0.051742269,0.015268992,0.046236129,good_topic2,"bad_topic2,bad_topic3"
3511,Soulful Taste,0.314187398,0.075881268,0.131929735,0.081844744,0.35360614,0.034635585,0.0,0.43341878100000003,0.217813328,0.151826128,0.0,0.19418063800000002,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3512,Sound Grounds,0.012635331000000001,0.332204206,0.49517377700000004,0.0,0.006149905,0.14597824,0.02751838,0.48436028,0.29112978,0.019965736,0.043066453,0.127053344,good_topic3,"bad_topic2,bad_topic3,bad_topic6"
3513,Soup Plus,0.326616741,0.035660182,0.460964173,0.0,0.13633709900000002,0.033062728,0.019750215,0.452637506,0.258552092,0.120578175,0.005922389,0.138496125,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3514,Soup Zone,0.271865882,0.35578401,0.20359299,0.0,0.10339644199999999,0.056230076,0.061670348,0.41698660299999996,0.285884815,0.17580113600000002,0.0,0.050021388,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
3515,SoupCycle,0.25826808,0.080159961,0.48030702299999994,0.0,0.120055212,0.054129243,0.0,0.432268471,0.256536752,0.13985713,0.0,0.166946185,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3516,Souper Jenny,0.229513228,0.39085905299999996,0.214152885,0.009905911,0.060595162,0.086888866,0.037232118,0.534635052,0.248860611,0.067772547,0.002982393,0.10205371699999999,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
3517,Souper Jenny Brookhaven,0.260884745,0.43874734200000004,0.095179205,0.018098844,0.145870838,0.031708482,0.019794018,0.44256301200000003,0.331077281,0.084841605,0.0,0.11578755800000001,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
3518,Souper Jenny Westside,0.260698122,0.40545198200000004,0.18887411,0.010573991000000001,0.05578863,0.06914841299999999,0.00686126,0.551441293,0.23672158100000001,0.082838434,0.018235657,0.096341426,good_topic2,"bad_topic2,bad_topic3"
3519,Souper Roll Up Cafe,0.331234846,0.23677600399999998,0.191428492,0.00460538,0.18568531600000002,0.040759033,0.0,0.513969228,0.20467153600000002,0.17032272899999998,0.018369744,0.084508667,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
3520,Souper Salad,0.281273402,0.123060854,0.266105618,0.006722393,0.182141451,0.13093321900000002,0.014156357,0.508560272,0.27149491600000003,0.104860599,0.009865160999999999,0.08460422699999999,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
3521,Souper Salad of Beth Israel,0.190798797,0.306721315,0.190900244,0.027976189,0.148399726,0.125098296,0.004778794,0.413491294,0.353689818,0.13494999300000002,0.0,0.08802201800000001,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
3522,South Congress Cafe,0.16006119300000002,0.372737066,0.090216066,0.017722055,0.23319765899999997,0.11750740800000001,0.025132134,0.510749775,0.239122886,0.112032536,0.004043700999999999,0.102879659,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3523,South End Buttery,0.174117913,0.48552500200000004,0.07530558,0.009795073,0.225222421,0.016813326,0.021664047000000002,0.45641414399999997,0.255113338,0.125451597,0.02172031,0.11196050699999999,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3524,South Of Philly,0.250554681,0.11708702900000001,0.36911392200000004,0.122919969,0.12979333099999998,0.0,0.044456620999999995,0.45699849200000003,0.159597352,0.273372983,0.0,0.059232615,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
3525,South Pacific Rum Bar and Grill,0.104597033,0.068030362,0.045394882000000004,0.066254325,0.253694592,0.451007999,0.018065861000000003,0.48318457200000003,0.274931337,0.11108840800000001,0.002466156,0.10547069999999999,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3526,South Paw Deli,0.495359156,0.09328325,0.289673781,0.029519429,0.036415437,0.043974014000000006,0.0,0.6640582979999999,0.20178536,0.10122972400000001,0.0,0.027334286,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
3527,South Philly Steaks,0.302646195,0.027470957999999997,0.277067346,0.176743627,0.162570044,0.041603136,0.013681701999999999,0.593414115,0.172861084,0.09812472400000001,0.015279518999999998,0.09575432699999999,good_topic1,"bad_topic2,bad_topic3"
3528,South Side Walnut Cafe,0.04774086,0.600367407,0.128838877,0.02513365,0.133346469,0.053858194000000005,0.021530913999999998,0.519291838,0.240022188,0.08951239300000001,0.012695027,0.111025609,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
3529,South Street Cafe,0.423973694,0.15925518800000002,0.341659039,0.0,0.0,0.06760139400000001,0.032365772,0.435809766,0.265875285,0.118256875,0.012426508999999999,0.130421846,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3530,Southern Sun Pub & Brewery,0.036919699,0.063298889,0.139107715,0.116352274,0.184684717,0.449075214,0.021760866,0.553280274,0.213981803,0.06924804700000001,0.012690071,0.12228498900000001,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
3531,Southern Sweets Bakery,0.331883696,0.263910413,0.244225789,0.017176594,0.113675101,0.020256323,0.008204625,0.47452994299999995,0.24582861,0.146567483,0.049565525,0.066969563,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
3532,Southside Tavern,0.073866559,0.056479169,0.07752244,0.095345314,0.344784464,0.342827365,0.031384788999999996,0.541031194,0.22439547699999998,0.108372615,0.011891166000000002,0.07418068900000001,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
3533,SoyTalk,0.524290897,0.288399465,0.173565533,0.0,0.00760757,0.0,0.019100623,0.293049335,0.385204466,0.20670997,0.023340102999999997,0.06388909599999999,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
3534,Spalla's Chicago Italian Beef,0.236888443,0.059456632,0.357138495,0.160017883,0.154210331,0.022833829,0.0,0.502999991,0.251888342,0.147894826,0.0,0.09467559699999999,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
3535,Sparrows Coffee & Tea,0.025626911000000002,0.432600001,0.36343286,0.0,0.021041731,0.147448024,0.028630136,0.45892223,0.311218002,0.09311925199999999,0.010643568999999999,0.08997423,good_topic2,"bad_topic2,bad_topic3"
3536,Speakeasy Bar & Grill,0.070423464,0.047668620999999994,0.028813645,0.044631963,0.277405853,0.5176575729999999,0.04560730599999999,0.41276149100000004,0.32915508,0.111746544,0.072446723,0.01710573,good_topic6,"bad_topic2,bad_topic3,bad_topic4"
3537,Spice Burgr,0.024688077000000003,0.123026845,0.10372464599999999,0.6504632929999999,0.050944727999999995,0.036054868999999996,0.042118564000000004,0.542455087,0.141625012,0.180434295,0.0,0.084355481,good_topic4,"bad_topic2,bad_topic3,bad_topic4"
3538,Spice Mill,0.0,0.0,0.0,0.0,0.075395323,0.911179781,0.018535904,0.508773052,0.217839835,0.087975756,0.004295187,0.154606141,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
3539,Spicewood Tavern,0.044658039000000004,0.055277458,0.16662205300000002,0.017104756000000002,0.288786977,0.416864915,0.013855138000000001,0.507131184,0.23457551699999998,0.09151026699999999,0.01532073,0.131669017,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
3540,Spicy Boys,0.441932269,0.025857154,0.096748955,0.296324858,0.062618279,0.065445148,0.0,0.45995081,0.39923987299999997,0.019724183,0.015795125,0.096848423,good_topic1,"bad_topic2,bad_topic3"
3541,Spicy Pickle,0.5325175999999999,0.06830275200000001,0.274382997,0.0,0.113277692,0.001710999,0.032450573999999996,0.57523641,0.23688436699999998,0.079116035,0.007371511,0.06264544799999999,good_topic1,"bad_topic2,bad_topic3"
3542,Spike's Junkyard Dogs,0.047427175999999995,0.019448705,0.296609334,0.544817297,0.038819814,0.041777602999999996,0.024311568999999998,0.482218965,0.294689821,0.105576845,0.004901675,0.081052077,good_topic4,"bad_topic2,bad_topic3,bad_topic4"
3543,Spinelli's Deli,0.09563016099999999,0.205208067,0.45131322100000004,0.0,0.22149396899999999,0.014123973,0.012959593,0.610696978,0.208124665,0.079518692,0.000881069,0.079567569,good_topic3,"bad_topic2,bad_topic3"
3544,Splash Bar,0.002492688,0.0,0.10903569699999999,0.0,0.251793948,0.624466525,0.018892897,0.5697211529999999,0.259344137,0.080132495,0.005199491,0.059197404,good_topic6,"bad_topic2,bad_topic3"
3545,Splash Ultra Lounge & Burger Bar,0.051800977000000005,0.0,0.121881658,0.039458377,0.242022336,0.53478057,0.023050985,0.538017848,0.26025249699999997,0.09022404,0.001623573,0.08050057599999999,good_topic6,"bad_topic2,bad_topic3"
3546,Splitz Grill,0.022553165,0.052517412,0.119145179,0.557463512,0.12772421,0.11074627599999999,0.035479482,0.586320109,0.183752899,0.078395971,0.008518759,0.099808853,good_topic4,"bad_topic2,bad_topic3"
3547,Spoleto,0.32387046399999997,0.09998613099999999,0.109642677,0.010209629,0.268964453,0.17788667800000002,0.031569359,0.522953763,0.207251326,0.121731486,0.0,0.10838100099999999,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3548,Spoleto Italian Kitchen,0.294322483,0.08524486699999999,0.09331988599999999,0.013513978999999999,0.29713016800000003,0.20611114600000002,0.050576377,0.540383105,0.171635144,0.109416043,0.005247356999999999,0.114222726,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3549,Spoodles Soup Factory,0.505186618,0.119077034,0.100876221,0.0,0.252225796,0.011435786000000002,0.074735731,0.70090881,0.08225438,0.137365066,0.0,0.0,good_topic1,"bad_topic2,bad_topic4"
3550,Spooky's Black Cat Cafe and Milk District Marketplace,0.27830297,0.074203955,0.14023629599999998,0.009540195,0.07914903400000001,0.41349076100000004,0.080421002,0.544889442,0.26226545,0.020519581000000002,0.0,0.087950098,good_topic6,"bad_topic2,bad_topic3"
3551,Sports On Tap,0.04395527900000001,0.05098459599999999,0.088721083,0.069416603,0.22136824600000002,0.515064758,0.014272855,0.513346856,0.25059806100000004,0.103226678,0.010457377,0.100580771,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3552,SportsTime2 Bar & Grille,0.0,0.0,0.176498989,0.059254655999999996,0.38707570700000005,0.365670706,0.114084534,0.464433566,0.265308946,0.053277414,0.0,0.09462285,good_topic5,"bad_topic1,bad_topic2,bad_topic3"
3553,Spread & Co,0.267445417,0.310478676,0.09582510300000001,0.015167876,0.151308109,0.151545786,0.043073607,0.628072699,0.15158238,0.052017475,0.007043014,0.11188609199999999,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
3554,Springhill Restaurant,0.21946063600000001,0.032265204,0.092747871,0.107212443,0.448075025,0.090243225,0.035740687,0.511372184,0.24577059899999998,0.101766626,0.007071196,0.09063744300000001,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
3555,Springreens at Community Caf̩,0.142885905,0.09494499099999999,0.10705675199999999,0.08836187,0.440868475,0.11855584400000001,0.0,0.814877868,0.16631907199999998,0.0,0.0,0.0,good_topic5,"bad_topic2,bad_topic3"
3556,Spud's Bar And Grille,0.0,0.144604772,0.0,0.13383230599999998,0.0,0.697900325,0.0,0.35542461799999997,0.48914167299999994,0.103878655,0.0,0.045005764000000004,good_topic6,"bad_topic2,bad_topic3,bad_topic4"
3557,Spunky Monkey Coffee Kitchen,0.103077949,0.44870809100000003,0.297790271,0.009174907,0.07717527099999999,0.05161995,0.0,0.5291484000000001,0.330355048,0.0,0.0,0.134195507,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
3558,Sputnik,0.017691189,0.02000981,0.178553744,0.37477087600000003,0.127242018,0.271933993,0.030200345,0.544940812,0.21530162100000003,0.126830166,0.004730749,0.07083273400000001,good_topic4,"bad_topic2,bad_topic3,bad_topic4"
3559,Square 1 Burgers & Bar,0.04549061,0.043730257,0.024967801,0.412692822,0.21976593600000002,0.244874907,0.029753103,0.526946915,0.20435842399999998,0.122649245,0.001970299,0.106713675,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3560,Ssam Burger,0.249145554,0.09341998900000001,0.080747035,0.454896304,0.063520623,0.048871329000000005,0.035195611,0.599349725,0.106812719,0.132587244,0.030015588,0.086880632,good_topic4,"bad_topic2,bad_topic3,bad_topic4"
3561,St Charles Deli,0.110362701,0.11159598800000001,0.720845222,0.022844148999999998,0.029786259,0.0,0.029045217999999998,0.574926478,0.203214037,0.08668836699999999,0.0,0.10144975,good_topic3,"bad_topic2,bad_topic3,bad_topic6"
3562,St Honor̩ Boulangerie,0.164873886,0.432646255,0.298574441,0.0039999779999999995,0.046223905,0.04220209900000001,0.046720649,0.52461188,0.265384114,0.065162942,0.0039541590000000005,0.086229021,good_topic2,"bad_topic2,bad_topic3"
3563,St Johns Coffee Roasters,0.041268411,0.368952073,0.48275927700000004,0.003316136,0.011388376,0.082152879,0.029443311,0.479966611,0.37205333,0.046062781,0.004460269,0.061224615,good_topic3,"bad_topic2,bad_topic3"
3564,St. Honor̩ Boulangerie,0.17354868699999998,0.372837948,0.36633277799999997,0.001055973,0.033149344,0.042945507,0.034835492,0.49505359,0.276431689,0.11273432800000001,0.003296083,0.070424272,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
3565,St. Johns Theater & Pub,0.046458622000000005,0.015671106,0.160507046,0.099159409,0.23503387899999997,0.43358035100000003,0.035629696,0.460569515,0.323125803,0.044439369000000006,0.001133731,0.127433253,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
3566,Staccato Gelato,0.169027108,0.15960991800000002,0.45680663200000005,0.019923776,0.003226128,0.183302885,0.117485933,0.61611706,0.25345286699999997,0.0,0.0,0.0,good_topic3,"bad_topic1,bad_topic2,bad_topic3"
3567,Stack Burger Bar,0.057558349,0.014507637,0.073519327,0.48106807700000004,0.162114832,0.20264154899999998,0.027901767999999997,0.618496643,0.22405566899999999,0.033703902,0.0,0.090222815,good_topic4,"bad_topic2,bad_topic3"
3568,Stack City Burger Bar,0.022508583999999998,0.02990412,0.038634462,0.44168493600000003,0.246053015,0.21036918899999998,0.034820252,0.563450771,0.198069448,0.079172624,0.010021424000000001,0.10791035800000001,good_topic4,"bad_topic2,bad_topic3,bad_topic6"
3569,StackHouse Burger Bar,0.016992397,0.018803287,0.068070466,0.497781407,0.098545762,0.290741205,0.018481493,0.536758109,0.200875826,0.119941411,0.0063009680000000005,0.11158113,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
3570,Stacked Sandwich Shop,0.504207129,0.042765829000000005,0.09470478800000001,0.049924138,0.173195567,0.125520625,0.029968527999999998,0.54477661,0.20552715800000002,0.10243283800000001,0.010169103,0.098074786,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
